18140	11077	11144	15	6	11
20322	89770	89884	15	6	11
20440	134082	134176	15	6	11
20446	134764	134856	15	6	11
20447	133505	133632	15	6	11
20485	146434	146490	15	6	11
20492	151470	151604	15	6	11
21884	34455	34560	15	6	11
22094	151300	151404	15	6	11
22523	87938	88101	15	6	11
25175	32951	33078	15	6	11
25343	118073	118248	15	6	11
16986	140856	140963	15	6	11
18740	17827	17905	15	6	11
18767	23083	23178	15	6	11
19102	116889	116960	15	6	11
19127	120914	121051	15	6	11
20931	105812	105891	15	6	11
20932	10391	10539	15	6	11
22829	16089	16177	15	6	11
23007	86487	86558	15	6	11
24195	25998	26115	15	6	11
24197	26265	26377	15	6	11
24492	138542	138633	15	7	11
16158	25606	25878	15	7	11
16169	34618	34751	15	7	11
16390	134064	134118	15	7	11
16563	122921	122964	15	7	11
16568	123609	123667	15	7	11
16570	123870	123915	15	7	11
17742	32723	32886	15	8	11
17772	123796	123835	15	8	11
17777	125311	125373	15	8	11
17782	126574	126625	15	8	11
18403	62627	62658	15	8	11
18413	65532	65566	15	8	11
18422	67048	67083	15	8	11
18429	68550	68593	15	8	11
18482	89742	89824	15	8	11
18490	91835	91882	15	8	11
18509	100595	100638	15	8	11
18525	105502	105554	15	8	11
18532	107051	107118	15	8	11
18538	108411	108454	15	8	11
18541	108680	108727	15	8	11
18568	123054	123102	15	9	11
18569	123205	123244	15	9	11
18571	123485	123534	15	9	11
18599	130328	130448	15	9	11
18619	136044	136121	15	9	11
18625	137885	137967	15	9	11
20516	44614	44738	15	9	11
22283	31167	31284	15	9	11
22698	123319	123377	15	9	11
22704	124319	124377	15	9	11
23965	90299	90405	15	9	11
24065	128394	128459	15	9	11
19283	28717	28829	15	9	11
19420	96766	96817	15	9	11
21593	60704	60762	15	10	11
23248	27078	27263	15	10	11
23250	26656	26906	15	10	11
23258	31800	31985	15	10	11
23290	53226	53287	15	10	11
19622	19703	19807	15	10	11
19747	64770	64927	15	10	11
19760	68128	68201	15	10	11
19808	82585	82666	15	10	11
19892	111468	111549	15	10	11
21521	5750	5910	15	10	11
21987	54747	54948	15	10	11
21991	58515	58677	15	10	11
22188	121679	121815	15	10	11
23453	8037	8730	15	10	11
25015	111352	111455	15	10	11
20365	103013	103159	15	10	11
20371	105952	106085	15	10	11
22379	33973	34107	15	10	11
25344	119192	119289	15	10	11
18782	27495	27543	15	10	11
18955	79842	79956	15	10	11
18957	80038	80162	15	10	11
18970	81997	82071	15	10	11
18975	83617	83729	15	10	11
18976	83779	83869	15	10	11
19004	90189	90310	15	10	11
19025	97581	97672	15	10	11
20812	68765	68923	15	10	11
24148	2958	3030	15	10	11
16204	17868	17939	15	10	11
16298	81395	81470	15	10	11
16558	115936	116101	15	10	11
18262	32724	32880	15	10	11
18316	36591	36741	15	11	11
18360	57720	57753	15	11	11
18367	55935	55961	15	11	11
18368	57860	57933	15	11	11
18377	60265	60336	15	11	11
18647	146355	146432	15	11	11
20506	39525	39651	15	11	11
22313	38058	38172	15	11	11
22384	51386	51482	15	11	11
22396	55124	55178	15	11	11
23888	59300	59415	15	11	11
23910	66156	66215	15	11	11
23979	91600	91680	15	11	11
17091	103540	103669	15	11	11
19373	76585	76649	15	11	11
19374	74339	74399	15	11	11
19411	97076	97157	15	11	11
21344	44256	44568	15	12	11
21397	91297	91493	15	12	11
21409	102002	102118	15	12	11
23245	23406	23696	15	12	11
23291	51848	52101	15	12	11
23298	58577	58637	15	12	11
23322	71992	72044	15	12	11
23372	103336	103396	15	12	11
23392	111541	111653	15	12	11
24651	73787	73926	15	12	11
24702	100372	100454	15	12	11
19826	91457	91573	15	12	11
23533	61178	61386	15	12	11
24932	65660	65790	15	13	11
24937	67919	68014	15	13	11
20199	64609	64712	15	13	11
22031	103265	103624	15	13	11
22048	122486	122562	15	14	11
22095	151969	152088	15	14	11
23795	100414	100483	15	14	11
23801	104543	104644	15	14	11
25285	85121	85218	15	14	11
25311	100330	100396	15	14	11
25322	106950	107033	15	14	11
19041	104846	104936	15	14	11
20832	73219	73297	15	14	11
20835	73978	74031	15	14	11
20982	37447	37544	15	14	11
21245	144143	144226	15	14	11
16142	22803	22958	15	14	11
18550	112530	112573	15	14	11
22249	15386	15949	15	14	11
23875	54403	54439	15	14	11
19285	31034	31167	15	14	11
19287	31374	31486	15	14	11
19353	68731	68799	15	14	11
19469	116394	116486	15	15	11
21338	40252	40732	15	15	11
23295	55584	55679	15	15	11
24617	59621	59698	15	15	11
18102	94389	94477	15	16	11
19723	53805	53949	15	16	11
19834	92496	92571	15	16	11
21974	49668	49803	15	16	11
22158	93750	93863	15	16	11
23574	83615	83770	15	16	11
24924	58167	58336	15	16	11
24990	98109	98229	15	16	11
25073	137380	137507	15	16	11
20165	55034	55085	15	17	11
25161	23424	23535	15	17	11
25293	91795	91855	15	17	11
